,driverStandingsId,raceId,driverId,points,position,positionText,wins
13808,57284,531,241,0.0,29,29,0
13809,57283,531,240,0.0,28,28,0
13810,57282,531,178,3.0,11,11,0
13811,57281,531,187,7.0,6,6,0
13812,57280,531,230,0.0,23,23,0
13813,57279,531,233,0.0,24,24,0
13814,57278,531,172,4.0,9,9,0
13815,57277,531,223,2.0,13,13,0
13816,57276,531,202,4.0,10,10,0
13817,57275,531,239,0.0,22,22,0
13818,57274,531,197,0.0,17,17,0
13819,57273,531,200,0.0,16,16,0
13820,57272,531,222,4.0,8,8,0
13821,57271,531,224,6.0,7,7,0
13822,57270,531,203,0.0,18,18,0
13823,57269,531,199,18.0,2,2,2
13824,57268,531,175,1.0,15,15,0
13825,57267,531,238,14.0,5,5,1
13826,57266,531,231,3.0,12,12,0
13827,57265,531,221,23.0,1,1,1
13828,57264,531,182,16.0,4,4,0
13829,57263,531,207,18.0,3,3,1
13830,57332,532,244,0.0,36,36,0
13831,57331,532,152,0.0,20,20,0
13832,57330,532,235,0.0,26,26,0
13833,57329,532,206,0.0,34,34,0
13834,57328,532,163,0.0,22,22,0
13835,57327,532,177,0.0,32,32,0
13836,57326,532,219,0.0,24,24,0
13837,57325,532,243,0.0,21,21,0
13838,57324,532,119,2.0,15,15,0
13839,57323,532,242,0.0,35,35,0
13840,57322,532,158,0.0,33,33,0
13841,57321,532,212,0.0,23,23,0
13842,57320,532,211,0.0,28,28,0
13843,57319,532,232,0.0,29,29,0
13844,57318,532,241,0.0,31,31,0
13845,57317,532,240,0.0,30,30,0
13846,57316,532,178,3.0,11,11,0
13847,57315,532,187,7.0,6,6,0
13848,57314,532,230,0.0,25,25,0
13849,57313,532,233,0.0,27,27,0
13850,57312,532,172,6.0,8,8,0
13851,57311,532,223,2.0,14,14,0
13852,57310,532,202,5.0,9,9,0
13853,57309,532,239,0.0,18,18,0
13854,57308,532,197,0.0,19,19,0
13855,57307,532,200,0.0,17,17,0
13856,57306,532,222,4.0,10,10,0
13857,57305,532,224,6.0,7,7,0
13858,57304,532,203,3.0,12,12,0
13859,57303,532,199,22.0,3,3,2
13860,57302,532,175,1.0,16,16,0
13861,57301,532,238,20.0,4,4,1
13862,57300,532,231,3.0,13,13,0
13863,57299,532,221,23.0,2,2,1
13864,57298,532,182,16.0,5,5,0
13865,57297,532,207,27.0,1,1,2
13866,57369,533,208,0.0,36,36,0
13867,57368,533,244,0.0,37,37,0
13868,57367,533,152,0.0,21,21,0
13869,57366,533,235,0.0,27,27,0
13870,57365,533,206,0.0,34,34,0
13871,57364,533,163,0.0,23,23,0
13872,57363,533,177,0.0,32,32,0
13873,57362,533,219,0.0,24,24,0
13874,57361,533,243,0.0,22,22,0
13875,57360,533,119,2.0,15,15,0
13876,57359,533,242,0.0,35,35,0
13877,57358,533,158,0.0,33,33,0
13878,57357,533,212,0.0,25,25,0
13879,57356,533,211,0.0,26,26,0
13880,57355,533,232,0.0,29,29,0
13881,57354,533,241,0.0,31,31,0
13882,57353,533,240,0.0,30,30,0
13883,57352,533,178,3.0,12,12,0
13884,57351,533,187,9.0,7,7,0
13885,57350,533,230,0.0,19,19,0
13886,57349,533,233,0.0,28,28,0
13887,57348,533,172,10.0,6,6,0
13888,57347,533,223,2.0,14,14,0
13889,57346,533,202,5.0,10,10,0
13890,57345,533,239,0.0,18,18,0
13891,57344,533,197,0.0,20,20,0
13892,57343,533,200,0.0,17,17,0
13893,57342,533,222,7.0,8,8,0
13894,57341,533,224,6.0,9,9,0
13895,57340,533,203,3.0,13,13,0
13896,57339,533,199,22.0,4,4,2
13897,57338,533,175,1.0,16,16,0
13898,57337,533,238,26.0,2,2,1
13899,57336,533,231,4.0,11,11,0
13900,57335,533,221,23.0,3,3,1
13901,57334,533,182,16.0,5,5,0
13902,57333,533,207,36.0,1,1,3
13903,57406,534,208,0.0,36,36,0
13904,57405,534,244,0.0,37,37,0
13905,57404,534,152,0.0,21,21,0
13906,57403,534,235,0.0,28,28,0
13907,57402,534,206,0.0,34,34,0
13908,57401,534,163,0.0,23,23,0
13909,57400,534,177,0.0,29,29,0
13910,57399,534,219,0.0,25,25,0
13911,57398,534,243,0.0,22,22,0
13912,57397,534,119,8.0,8,8,0
13913,57396,534,242,0.0,35,35,0
13914,57395,534,158,0.0,33,33,0
13915,57394,534,212,0.0,24,24,0
13916,57393,534,211,0.0,27,27,0
13917,57392,534,232,0.0,30,30,0
13918,57391,534,241,0.0,32,32,0
13919,57390,534,240,0.0,31,31,0
13920,57389,534,178,3.0,15,15,0
13921,57388,534,187,9.0,7,7,0
13922,57387,534,230,0.0,19,19,0
13923,57386,534,233,0.0,26,26,0
13924,57385,534,172,10.0,6,6,0
13925,57384,534,223,4.0,14,14,0
13926,57383,534,202,5.0,11,11,0
13927,57382,534,239,0.0,18,18,0
13928,57381,534,197,0.0,20,20,0
13929,57380,534,200,0.0,17,17,0
13930,57379,534,222,7.0,10,10,0
13931,57378,534,224,7.0,9,9,0
13932,57377,534,203,3.0,16,16,0
13933,57376,534,199,22.0,5,5,2
13934,57375,534,175,4.0,12,12,0
13935,57374,534,238,30.0,2,2,1
13936,57373,534,231,4.0,13,13,0
13937,57372,534,221,23.0,4,4,1
13938,57371,534,182,25.0,3,3,1
13939,57370,534,207,36.0,1,1,3
13940,57443,535,208,0.0,36,36,0
13941,57442,535,244,0.0,37,37,0
13942,57441,535,152,0.0,21,21,0
13943,57440,535,235,0.0,28,28,0
13944,57439,535,206,0.0,34,34,0
13945,57438,535,163,0.0,23,23,0
13946,57437,535,177,0.0,29,29,0
13947,57436,535,219,0.0,25,25,0
13948,57435,535,243,0.0,22,22,0
13949,57434,535,119,8.0,8,8,0
13950,57433,535,242,0.0,35,35,0
13951,57432,535,158,0.0,33,33,0
13952,57431,535,212,0.0,24,24,0
13953,57430,535,211,0.0,27,27,0
13954,57429,535,232,0.0,30,30,0
13955,57428,535,241,0.0,32,32,0
13956,57427,535,240,0.0,31,31,0
13957,57426,535,178,5.0,12,12,0
13958,57425,535,187,12.0,6,6,0
13959,57424,535,230,0.0,19,19,0
13960,57423,535,233,0.0,26,26,0
13961,57422,535,172,10.0,7,7,0
13962,57421,535,223,4.0,15,15,0
13963,57420,535,202,5.0,13,13,0
13964,57419,535,239,0.0,18,18,0
13965,57418,535,197,0.0,20,20,0
13966,57417,535,200,0.0,17,17,0
13967,57416,535,222,8.0,10,10,0
13968,57415,535,224,7.0,11,11,0
13969,57414,535,203,3.0,16,16,0
13970,57413,535,199,22.0,5,5,2
13971,57412,535,175,4.0,14,14,0
13972,57411,535,238,36.0,2,2,1
13973,57410,535,231,8.0,9,9,0
13974,57409,535,221,23.0,4,4,1
13975,57408,535,182,25.0,3,3,1
13976,57407,535,207,45.0,1,1,4
13977,57482,536,245,0.0,39,39,0
13978,57481,536,209,0.0,38,38,0
13979,57480,536,208,0.0,36,36,0
13980,57479,536,244,0.0,37,37,0
13981,57478,536,152,0.0,19,19,0
13982,57477,536,235,0.0,28,28,0
13983,57476,536,206,0.0,32,32,0
13984,57475,536,163,0.0,24,24,0
13985,57474,536,177,0.0,29,29,0
13986,57473,536,219,0.0,26,26,0
13987,57472,536,243,0.0,23,23,0
13988,57471,536,119,8.0,8,8,0
13989,57470,536,242,0.0,35,35,0
13990,57469,536,158,0.0,34,34,0
13991,57468,536,212,0.0,25,25,0
13992,57467,536,211,0.0,27,27,0
13993,57466,536,232,0.0,30,30,0
13994,57465,536,241,0.0,33,33,0
13995,57464,536,240,0.0,31,31,0
13996,57463,536,178,5.0,12,12,0
13997,57462,536,187,16.0,6,6,0
13998,57461,536,230,0.0,21,21,0
13999,57460,536,233,2.0,17,17,0
14000,57459,536,172,10.0,7,7,0
14001,57458,536,223,4.0,15,15,0
14002,57457,536,202,5.0,14,14,0
14003,57456,536,239,0.0,18,18,0
14004,57455,536,197,0.0,22,22,0
14005,57454,536,200,0.0,20,20,0
14006,57453,536,222,8.0,10,10,0
14007,57452,536,224,7.0,11,11,0
14008,57451,536,203,3.0,16,16,0
14009,57450,536,199,31.0,3,3,3
14010,57449,536,175,5.0,13,13,0
14011,57448,536,238,36.0,2,2,1
14012,57447,536,231,8.0,9,9,0
14013,57446,536,221,26.0,5,5,1
14014,57445,536,182,31.0,4,4,1
14015,57444,536,207,45.0,1,1,4
14016,57523,537,137,0.0,32,32,0
14017,57522,537,229,0.0,29,29,0
14018,57521,537,245,0.0,41,41,0
14019,57520,537,209,0.0,40,40,0
14020,57519,537,208,0.0,38,38,0
14021,57518,537,244,0.0,39,39,0
14022,57517,537,152,0.0,20,20,0
14023,57516,537,235,0.0,30,30,0
14024,57515,537,206,0.0,34,34,0
14025,57514,537,163,0.0,25,25,0
14026,57513,537,177,0.0,27,27,0
14027,57512,537,219,0.0,26,26,0
14028,57511,537,243,0.0,24,24,0
14029,57510,537,119,8.0,10,10,0
14030,57509,537,242,0.0,37,37,0
14031,57508,537,158,0.0,36,36,0
14032,57507,537,212,1.0,18,18,0
14033,57506,537,211,0.0,28,28,0
14034,57505,537,232,0.0,31,31,0
14035,57504,537,241,0.0,35,35,0
14036,57503,537,240,0.0,33,33,0
14037,57502,537,178,5.0,13,13,0
14038,57501,537,187,16.0,6,6,0
14039,57500,537,230,0.0,22,22,0
14040,57499,537,233,2.0,17,17,0
14041,57498,537,172,14.0,8,8,0
14042,57497,537,223,4.0,15,15,0
14043,57496,537,202,7.0,12,12,0
14044,57495,537,239,0.0,19,19,0
14045,57494,537,197,0.0,23,23,0
14046,57493,537,200,0.0,21,21,0
14047,57492,537,222,14.0,7,7,0
14048,57491,537,224,10.0,9,9,0
14049,57490,537,203,3.0,16,16,0
14050,57489,537,199,31.0,3,3,3
14051,57488,537,175,5.0,14,14,0
14052,57487,537,238,36.0,2,2,1
14053,57486,537,231,8.0,11,11,0
14054,57485,537,221,26.0,5,5,1
14055,57484,537,182,31.0,4,4,1
14056,57483,537,207,54.0,1,1,5
14057,57565,538,246,0.0,41,41,0
14058,57564,538,137,0.0,32,32,0
14059,57563,538,229,0.0,29,29,0
14060,57562,538,245,0.0,42,42,0
14061,57561,538,209,0.0,40,40,0
14062,57560,538,208,0.0,38,38,0
14063,57559,538,244,0.0,39,39,0
14064,57558,538,152,0.0,21,21,0
14065,57557,538,235,0.0,30,30,0
14066,57556,538,206,0.0,34,34,0
14067,57555,538,163,0.0,25,25,0
14068,57554,538,177,0.0,27,27,0
14069,57553,538,219,0.0,26,26,0
14070,57552,538,243,0.0,24,24,0
14071,57551,538,119,8.0,10,10,0
14072,57550,538,242,0.0,37,37,0
14073,57549,538,158,0.0,36,36,0
14074,57548,538,212,1.0,19,19,0
14075,57547,538,211,0.0,28,28,0
14076,57546,538,232,0.0,31,31,0
14077,57545,538,241,0.0,35,35,0
14078,57544,538,240,0.0,33,33,0
14079,57543,538,178,5.0,14,14,0
14080,57542,538,187,16.0,6,6,0
14081,57541,538,230,1.0,18,18,0
14082,57540,538,233,2.0,17,17,0
14083,57539,538,172,16.0,7,7,0
14084,57538,538,223,4.0,16,16,0
14085,57537,538,202,7.0,13,13,0
14086,57536,538,239,0.0,20,20,0
14087,57535,538,197,0.0,23,23,0
14088,57534,538,200,0.0,22,22,0
14089,57533,538,222,14.0,8,8,0
14090,57532,538,224,13.0,9,9,0
14091,57531,538,203,7.0,12,12,0
14092,57530,538,199,31.0,4,4,3
14093,57529,538,175,5.0,15,15,0
14094,57528,538,238,45.0,2,2,2
14095,57527,538,231,8.0,11,11,0
14096,57526,538,221,32.0,3,3,1
14097,57525,538,182,31.0,5,5,1
14098,57524,538,207,54.0,1,1,5
14099,57608,539,247,0.0,40,40,0
14100,57607,539,246,0.0,42,42,0
14101,57606,539,137,0.0,32,32,0
14102,57605,539,229,0.0,29,29,0
14103,57604,539,245,0.0,43,43,0
14104,57603,539,209,0.0,41,41,0
14105,57602,539,208,0.0,38,38,0
14106,57601,539,244,0.0,39,39,0
14107,57600,539,152,0.0,21,21,0
14108,57599,539,235,0.0,30,30,0
14109,57598,539,206,0.0,34,34,0
14110,57597,539,163,0.0,25,25,0
14111,57596,539,177,0.0,27,27,0
14112,57595,539,219,0.0,26,26,0
14113,57594,539,243,0.0,24,24,0
14114,57593,539,119,8.0,10,10,0
14115,57592,539,242,0.0,37,37,0
14116,57591,539,158,0.0,36,36,0
14117,57590,539,212,1.0,19,19,0
14118,57589,539,211,0.0,28,28,0
14119,57588,539,232,0.0,31,31,0
14120,57587,539,241,0.0,35,35,0
14121,57586,539,240,0.0,33,33,0
14122,57585,539,178,5.0,14,14,0
14123,57584,539,187,19.0,6,6,0
14124,57583,539,230,1.0,18,18,0
14125,57582,539,233,2.0,17,17,0
14126,57581,539,172,16.0,7,7,0
14127,57580,539,223,4.0,16,16,0
14128,57579,539,202,7.0,13,13,0
14129,57578,539,239,0.0,20,20,0
14130,57577,539,197,0.0,23,23,0
14131,57576,539,200,0.0,22,22,0
14132,57575,539,222,14.0,9,9,0
14133,57574,539,224,15.0,8,8,0
14134,57573,539,203,8.0,11,11,0
14135,57572,539,199,31.0,5,5,3
14136,57571,539,175,5.0,15,15,0
14137,57570,539,238,51.0,2,2,2
14138,57569,539,231,8.0,12,12,0
14139,57568,539,221,32.0,4,4,1
14140,57567,539,182,35.0,3,3,1
14141,57566,539,207,63.0,1,1,6
14142,57652,540,248,0.0,41,41,0
14143,57651,540,247,0.0,38,38,0
14144,57650,540,246,0.0,43,43,0
14145,57649,540,137,0.0,26,26,0
14146,57648,540,229,0.0,31,31,0
14147,57647,540,245,0.0,44,44,0
14148,57646,540,209,0.0,42,42,0
14149,57645,540,208,0.0,39,39,0
14150,57644,540,244,0.0,40,40,0
14151,57643,540,152,0.0,21,21,0
14152,57642,540,235,0.0,32,32,0
14153,57641,540,206,0.0,29,29,0
14154,57640,540,163,0.0,25,25,0
14155,57639,540,177,0.0,28,28,0
14156,57638,540,219,0.0,27,27,0
14157,57637,540,243,0.0,24,24,0
14158,57636,540,119,8.0,10,10,0
14159,57635,540,242,0.0,37,37,0
14160,57634,540,158,0.0,36,36,0
14161,57633,540,212,1.0,19,19,0
14162,57632,540,211,0.0,30,30,0
14163,57631,540,232,0.0,33,33,0
14164,57630,540,241,0.0,35,35,0
14165,57629,540,240,0.0,34,34,0
14166,57628,540,178,5.0,15,15,0
14167,57627,540,187,25.0,6,6,0
14168,57626,540,230,1.0,18,18,0
14169,57625,540,233,2.0,17,17,0
14170,57624,540,172,19.0,7,7,0
14171,57623,540,223,4.0,16,16,0
14172,57622,540,202,7.0,14,14,0
14173,57621,540,239,0.0,20,20,0
14174,57620,540,197,0.0,23,23,0
14175,57619,540,200,0.0,22,22,0
14176,57618,540,222,14.0,9,9,0
14177,57617,540,224,15.0,8,8,0
14178,57616,540,203,8.0,11,11,0
14179,57615,540,199,35.0,4,4,3
14180,57614,540,175,7.0,13,13,0
14181,57613,540,238,51.0,2,2,2
14182,57612,540,231,8.0,12,12,0
14183,57611,540,221,32.0,5,5,1
14184,57610,540,182,44.0,3,3,2
14185,57609,540,207,64.0,1,1,6
14186,57698,541,213,0.0,41,41,0
14187,57697,541,249,0.0,33,33,0
14188,57696,541,248,0.0,43,43,0
14189,57695,541,247,0.0,35,35,0
14190,57694,541,246,0.0,45,45,0
14191,57693,541,137,0.0,28,28,0
14192,57692,541,229,0.0,31,31,0
14193,57691,541,245,0.0,46,46,0
14194,57690,541,209,0.0,44,44,0
14195,57689,541,208,0.0,40,40,0
14196,57688,541,244,0.0,42,42,0
14197,57687,541,152,0.0,22,22,0
14198,57686,541,235,0.0,32,32,0
14199,57685,541,206,0.0,24,24,0
14200,57684,541,163,0.0,26,26,0
14201,57683,541,177,0.0,29,29,0
14202,57682,541,219,3.0,17,17,0
14203,57681,541,243,0.0,27,27,0
14204,57680,541,119,8.0,11,11,0
14205,57679,541,242,0.0,39,39,0
14206,57678,541,158,0.0,38,38,0
14207,57677,541,212,1.0,20,20,0
14208,57676,541,211,0.0,30,30,0
14209,57675,541,232,0.0,34,34,0
14210,57674,541,241,0.0,37,37,0
14211,57673,541,240,0.0,36,36,0
14212,57672,541,178,11.0,10,10,0
14213,57671,541,187,25.0,6,6,0
14214,57670,541,230,1.0,19,19,0
14215,57669,541,233,2.0,18,18,0
14216,57668,541,172,19.0,7,7,0
14217,57667,541,223,4.0,16,16,0
14218,57666,541,202,7.0,15,15,0
14219,57665,541,239,0.0,21,21,0
14220,57664,541,197,0.0,25,25,0
14221,57663,541,200,0.0,23,23,0
14222,57662,541,222,18.0,8,8,0
14223,57661,541,224,17.0,9,9,0
14224,57660,541,203,8.0,12,12,0
14225,57659,541,199,44.0,3,3,4
14226,57658,541,175,8.0,14,14,0
14227,57657,541,238,51.0,2,2,2
14228,57656,541,231,8.0,13,13,0
14229,57655,541,221,32.0,5,5,1
14230,57654,541,182,44.0,4,4,2
14231,57653,541,207,64.0,1,1,6
14232,57744,542,213,0.0,38,38,0
14233,57743,542,249,0.0,33,33,0
14234,57742,542,248,0.0,43,43,0
14235,57741,542,247,0.0,35,35,0
14236,57740,542,246,0.0,45,45,0
14237,57739,542,137,0.0,28,28,0
14238,57738,542,229,0.0,31,31,0
14239,57737,542,245,0.0,46,46,0
14240,57736,542,209,0.0,44,44,0
14241,57735,542,208,0.0,41,41,0
14242,57734,542,244,0.0,42,42,0
14243,57733,542,152,0.0,23,23,0
14244,57732,542,235,0.0,32,32,0
14245,57731,542,206,1.0,20,20,0
14246,57730,542,163,0.0,26,26,0
14247,57729,542,177,0.0,29,29,0
14248,57728,542,219,3.0,17,17,0
14249,57727,542,243,0.0,27,27,0
14250,57726,542,119,11.0,12,12,0
14251,57725,542,242,0.0,40,40,0
14252,57724,542,158,0.0,39,39,0
14253,57723,542,212,1.0,21,21,0
14254,57722,542,211,0.0,30,30,0
14255,57721,542,232,0.0,34,34,0
14256,57720,542,241,0.0,37,37,0
14257,57719,542,240,0.0,36,36,0
14258,57718,542,178,11.0,11,11,0
14259,57717,542,187,25.0,6,6,0
14260,57716,542,230,1.0,19,19,0
14261,57715,542,233,2.0,18,18,0
14262,57714,542,172,19.0,8,8,0
14263,57713,542,223,4.0,16,16,0
14264,57712,542,202,7.0,15,15,0
14265,57711,542,239,0.0,22,22,0
14266,57710,542,197,0.0,25,25,0
14267,57709,542,200,0.0,24,24,0
14268,57708,542,222,24.0,7,7,0
14269,57707,542,224,17.0,10,10,0
14270,57706,542,203,17.0,9,9,1
14271,57705,542,199,48.0,3,3,4
14272,57704,542,175,8.0,14,14,0
14273,57703,542,238,51.0,2,2,2
14274,57702,542,231,8.0,13,13,0
14275,57701,542,221,34.0,5,5,1
14276,57700,542,182,44.0,4,4,2
14277,57699,542,207,64.0,1,1,6
14278,57765,543,255,0.0,21,21,0
14279,57764,543,254,0.0,20,20,0
14280,57763,543,246,0.0,19,19,0
14281,57762,543,182,0.0,18,18,0
14282,57761,543,253,0.0,17,17,0
14283,57760,543,238,0.0,16,16,0
14284,57759,543,200,0.0,15,15,0
14285,57758,543,231,0.0,14,14,0
14286,57757,543,221,0.0,13,13,0
14287,57756,543,172,0.0,12,12,0
14288,57755,543,237,0.0,11,11,0
14289,57754,543,187,0.0,10,10,0
14290,57753,543,252,0.0,9,9,0
14291,57752,543,251,0.0,8,8,0
14292,57751,543,230,0.0,7,7,0
14293,57750,543,223,1.0,6,6,0
14294,57749,543,207,2.0,5,5,0
14295,57748,543,224,3.0,4,4,0
14296,57747,543,199,4.0,3,3,0
14297,57746,543,250,6.0,2,2,0
14298,57745,543,222,9.0,1,1,1
14299,57787,544,256,0.0,22,22,0
14300,57786,544,255,2.0,8,8,0
14301,57785,544,254,1.0,10,10,0
14302,57784,544,246,0.0,16,16,0
14303,57783,544,182,4.0,6,6,0
14304,57782,544,253,0.0,11,11,0
14305,57781,544,238,0.0,21,21,0
14306,57780,544,200,0.0,20,20,0
14307,57779,544,231,6.0,4,4,0
14308,57778,544,221,0.0,19,19,0
14309,57777,544,172,0.0,18,18,0
14310,57776,544,237,0.0,17,17,0
14311,57775,544,187,0.0,15,15,0
14312,57774,544,252,0.0,14,14,0
14313,57773,544,251,0.0,13,13,0
14314,57772,544,230,0.0,12,12,0
14315,57771,544,223,1.0,9,9,0
14316,57770,544,207,2.0,7,7,0
14317,57769,544,224,6.0,5,5,0
14318,57768,544,199,13.0,1,1,1
14319,57767,544,250,6.0,3,3,0
14320,57766,544,222,9.0,2,2,1
14321,57812,545,257,0.0,25,25,0
14322,57811,545,233,0.0,24,24,0
14323,57810,545,239,0.0,17,17,0
14324,57809,545,256,0.0,18,18,0
14325,57808,545,255,2.0,8,8,0
14326,57807,545,254,1.0,13,13,0
14327,57806,545,246,0.0,16,16,0
14328,57805,545,182,13.0,3,3,1
14329,57804,545,253,0.0,15,15,0
14330,57803,545,238,0.0,23,23,0
14331,57802,545,200,2.0,10,10,0
14332,57801,545,231,9.0,4,4,0
14333,57800,545,221,4.0,7,7,0
14334,57799,545,172,0.0,22,22,0
14335,57798,545,237,0.0,21,21,0
14336,57797,545,187,1.0,12,12,0
14337,57796,545,252,0.0,20,20,0
14338,57795,545,251,0.0,19,19,0
14339,57794,545,230,0.0,14,14,0
14340,57793,545,223,1.0,11,11,0
14341,57792,545,207,2.0,9,9,0
14342,57791,545,224,6.0,6,6,0
14343,57790,545,199,13.0,2,2,1
14344,57789,545,250,6.0,5,5,0
14345,57788,545,222,15.0,1,1,1
14346,57840,546,178,0.0,27,27,0
14347,57839,546,205,0.0,18,18,0
14348,57838,546,197,1.0,14,14,0
14349,57837,546,257,0.0,28,28,0
14350,57836,546,233,0.0,26,26,0
14351,57835,546,239,0.0,20,20,0
14352,57834,546,256,0.0,21,21,0
14353,57833,546,255,2.0,9,9,0
14354,57832,546,254,1.0,13,13,0
14355,57831,546,246,0.0,19,19,0
14356,57830,546,182,19.0,1,1,1
14357,57829,546,253,0.0,16,16,0
14358,57828,546,238,0.0,25,25,0
14359,57827,546,200,2.0,10,10,0
14360,57826,546,231,9.0,5,5,0
14361,57825,546,221,7.0,7,7,0
14362,57824,546,172,0.0,17,17,0
14363,57823,546,237,0.0,24,24,0
14364,57822,546,187,1.0,12,12,0
14365,57821,546,252,0.0,23,23,0
14366,57820,546,251,0.0,22,22,0
14367,57819,546,230,0.0,15,15,0
14368,57818,546,223,1.0,11,11,0
14369,57817,546,207,11.0,4,4,1
14370,57816,546,224,8.0,6,6,0
14371,57815,546,199,13.0,3,3,1
14372,57814,546,250,6.0,8,8,0
14373,57813,546,222,19.0,2,2,1
14374,57875,547,260,0.0,35,35,0
14375,57874,547,259,0.0,34,34,0
14376,57873,547,232,0.0,33,33,0
14377,57872,547,229,0.0,31,31,0
14378,57871,547,211,0.0,30,30,0
14379,57870,547,208,0.0,25,25,0
14380,57869,547,258,0.0,24,24,0
14381,57868,547,178,0.0,29,29,0
14382,57867,547,205,0.0,22,22,0
14383,57866,547,197,1.0,15,15,0
14384,57865,547,257,0.0,32,32,0
14385,57864,547,233,1.0,13,13,0
14386,57863,547,239,0.0,21,21,0
14387,57862,547,256,0.0,26,26,0
14388,57861,547,255,4.0,10,10,0
14389,57860,547,254,1.0,14,14,0
14390,57859,547,246,0.0,20,20,0
14391,57858,547,182,19.0,4,4,1
14392,57857,547,253,0.0,18,18,0
14393,57856,547,238,0.0,19,19,0
14394,57855,547,200,5.0,9,9,0
14395,57854,547,231,9.0,5,5,0
14396,57853,547,221,7.0,7,7,0
14397,57852,547,172,0.0,17,17,0
14398,57851,547,237,0.0,28,28,0
14399,57850,547,187,1.0,12,12,0
14400,57849,547,252,0.0,27,27,0
14401,57848,547,251,0.0,23,23,0
14402,57847,547,230,0.0,16,16,0
14403,57846,547,223,1.0,11,11,0
14404,57845,547,207,20.0,2,2,2
14405,57844,547,224,8.0,6,6,0
14406,57843,547,199,19.0,3,3,1
14407,57842,547,250,6.0,8,8,0
14408,57841,547,222,23.0,1,1,1
14409,57912,548,235,0.0,25,25,0
14410,57911,548,119,0.0,22,22,0
14411,57910,548,260,0.0,37,37,0
14412,57909,548,259,0.0,36,36,0
14413,57908,548,232,0.0,35,35,0
14414,57907,548,229,0.0,33,33,0
14415,57906,548,211,0.0,27,27,0
14416,57905,548,208,0.0,29,29,0
14417,57904,548,258,0.0,28,28,0
14418,57903,548,178,1.0,15,15,0
14419,57902,548,205,0.0,24,24,0
14420,57901,548,197,1.0,12,12,0
14421,57900,548,257,0.0,34,34,0
14422,57899,548,233,1.0,14,14,0
14423,57898,548,239,0.0,23,23,0
14424,57897,548,256,0.0,30,30,0
14425,57896,548,255,4.0,10,10,0
14426,57895,548,254,1.0,16,16,0
14427,57894,548,246,0.0,21,21,0
14428,57893,548,182,25.0,2,2,1
14429,57892,548,253,0.0,19,19,0
14430,57891,548,238,0.0,20,20,0
14431,57890,548,200,8.0,7,7,0
14432,57889,548,231,9.0,5,5,0
14433,57888,548,221,7.0,8,8,0
14434,57887,548,172,0.0,18,18,0
14435,57886,548,237,0.0,32,32,0
14436,57885,548,187,1.0,13,13,0
14437,57884,548,252,0.0,31,31,0
14438,57883,548,251,0.0,26,26,0
14439,57882,548,230,0.0,17,17,0
14440,57881,548,223,1.0,11,11,0
14441,57880,548,207,22.0,4,4,2
14442,57879,548,224,8.0,6,6,0
14443,57878,548,199,23.0,3,3,1
14444,57877,548,250,6.0,9,9,0
14445,57876,548,222,32.0,1,1,2
14446,57951,549,212,0.0,39,39,0
14447,57950,549,261,0.0,38,38,0
14448,57949,549,235,0.0,27,27,0
14449,57948,549,119,0.0,23,23,0
14450,57947,549,260,0.0,37,37,0
14451,57946,549,259,0.0,32,32,0
14452,57945,549,232,0.0,33,33,0
14453,57944,549,229,0.0,22,22,0
14454,57943,549,211,0.0,30,30,0
14455,57942,549,208,0.0,31,31,0
14456,57941,549,258,0.0,24,24,0
14457,57940,549,178,3.0,13,13,0
14458,57939,549,205,0.0,26,26,0
14459,57938,549,197,1.0,16,16,0
14460,57937,549,257,0.0,36,36,0
14461,57936,549,233,2.0,14,14,0
14462,57935,549,239,0.0,25,25,0
14463,57934,549,256,0.0,29,29,0
14464,57933,549,255,13.0,5,5,1
14465,57932,549,254,1.0,18,18,0
14466,57931,549,246,0.0,21,21,0
14467,57930,549,182,31.0,2,2,1
14468,57929,549,253,0.0,20,20,0
14469,57928,549,238,4.0,11,11,0
14470,57927,549,200,8.0,8,8,0
14471,57926,549,231,9.0,6,6,0
14472,57925,549,221,7.0,9,9,0
14473,57924,549,172,0.0,19,19,0
14474,57923,549,237,0.0,35,35,0
14475,57922,549,187,1.0,17,17,0
14476,57921,549,252,0.0,34,34,0
14477,57920,549,251,0.0,28,28,0
14478,57919,549,230,3.0,12,12,0
14479,57918,549,223,1.0,15,15,0
14480,57917,549,207,22.0,4,4,2
14481,57916,549,224,8.0,7,7,0
14482,57915,549,199,23.0,3,3,1
14483,57914,549,250,6.0,10,10,0
14484,57913,549,222,32.0,1,1,2
14485,57992,550,263,0.0,41,41,0
14486,57991,550,262,0.0,24,24,0
14487,57990,550,212,0.0,39,39,0
14488,57989,550,261,0.0,40,40,0
14489,57988,550,235,0.0,28,28,0
14490,57987,550,119,0.0,23,23,0
14491,57986,550,260,0.0,38,38,0
14492,57985,550,259,0.0,32,32,0
14493,57984,550,232,0.0,34,34,0
14494,57983,550,229,0.0,22,22,0
14495,57982,550,211,0.0,30,30,0
14496,57981,550,208,0.0,33,33,0
14497,57980,550,258,0.0,26,26,0
14498,57979,550,178,3.0,14,14,0
14499,57978,550,205,0.0,27,27,0
14500,57977,550,197,1.0,18,18,0
14501,57976,550,257,0.0,37,37,0
14502,57975,550,233,2.0,16,16,0
14503,57974,550,239,0.0,25,25,0
14504,57973,550,256,0.0,31,31,0
14505,57972,550,255,13.0,6,6,1
